2025-03-03 11:57:53,330 - INFO - Epoch: 81 Loss 0.0254 Train RMSE 0.0380, MAE 0.0299, R2 0.9478, P 0.9736 Test RMSE 0.1016, MAE 0.0805, R2 0.6243, P 0.8137 
2025-03-03 11:57:53,752 - INFO - Epoch: 82 Loss 0.0255 Train RMSE 0.0381, MAE 0.0292, R2 0.9474, P 0.9734 Test RMSE 0.1035, MAE 0.0817, R2 0.6106, P 0.8053 
2025-03-03 11:57:54,169 - INFO - Epoch: 83 Loss 0.0258 Train RMSE 0.0401, MAE 0.0310, R2 0.9417, P 0.9705 Test RMSE 0.1032, MAE 0.0823, R2 0.6128, P 0.8045 
2025-03-03 11:57:54,577 - INFO - Epoch: 84 Loss 0.0256 Train RMSE 0.0362, MAE 0.0278, R2 0.9527, P 0.9762 Test RMSE 0.1021, MAE 0.0804, R2 0.6210, P 0.8113 
2025-03-03 11:57:55,002 - INFO - Epoch: 85 Loss 0.0249 Train RMSE 0.0382, MAE 0.0299, R2 0.9471, P 0.9732 Test RMSE 0.1018, MAE 0.0787, R2 0.6231, P 0.8154 
2025-03-03 11:57:55,421 - INFO - Epoch: 86 Loss 0.0252 Train RMSE 0.0374, MAE 0.0293, R2 0.9493, P 0.9743 Test RMSE 0.1028, MAE 0.0822, R2 0.6155, P 0.8115 
2025-03-03 11:57:55,836 - INFO - Epoch: 87 Loss 0.0262 Train RMSE 0.0380, MAE 0.0287, R2 0.9477, P 0.9737 Test RMSE 0.1016, MAE 0.0802, R2 0.6243, P 0.8144 
2025-03-03 11:57:56,258 - INFO - Epoch: 88 Loss 0.0246 Train RMSE 0.0364, MAE 0.0287, R2 0.9520, P 0.9758 Test RMSE 0.1003, MAE 0.0790, R2 0.6339, P 0.8206 
2025-03-03 11:57:56,676 - INFO - Epoch: 89 Loss 0.0247 Train RMSE 0.0354, MAE 0.0274, R2 0.9546, P 0.9771 Test RMSE 0.1002, MAE 0.0786, R2 0.6352, P 0.8228 
2025-03-03 11:57:57,100 - INFO - Epoch: 90 Loss 0.0239 Train RMSE 0.0360, MAE 0.0273, R2 0.9531, P 0.9763 Test RMSE 0.1020, MAE 0.0815, R2 0.6217, P 0.8145 
2025-03-03 11:57:57,510 - INFO - Epoch: 91 Loss 0.0237 Train RMSE 0.0368, MAE 0.0290, R2 0.9509, P 0.9753 Test RMSE 0.1021, MAE 0.0807, R2 0.6213, P 0.8122 
2025-03-03 11:57:57,934 - INFO - Epoch: 92 Loss 0.0238 Train RMSE 0.0367, MAE 0.0281, R2 0.9513, P 0.9755 Test RMSE 0.1037, MAE 0.0803, R2 0.6087, P 0.8098 
2025-03-03 11:57:58,353 - INFO - Epoch: 93 Loss 0.0234 Train RMSE 0.0378, MAE 0.0292, R2 0.9484, P 0.9740 Test RMSE 0.1020, MAE 0.0793, R2 0.6217, P 0.8156 
2025-03-03 11:57:58,773 - INFO - Epoch: 94 Loss 0.0235 Train RMSE 0.0383, MAE 0.0297, R2 0.9470, P 0.9732 Test RMSE 0.1053, MAE 0.0837, R2 0.5966, P 0.8032 
2025-03-03 11:57:59,195 - INFO - Epoch: 95 Loss 0.0238 Train RMSE 0.0348, MAE 0.0271, R2 0.9562, P 0.9780 Test RMSE 0.1054, MAE 0.0843, R2 0.5961, P 0.7987 
2025-03-03 11:57:59,614 - INFO - Epoch: 96 Loss 0.0232 Train RMSE 0.0362, MAE 0.0281, R2 0.9526, P 0.9763 Test RMSE 0.1076, MAE 0.0848, R2 0.5788, P 0.7955 
2025-03-03 11:58:00,039 - INFO - Epoch: 97 Loss 0.0225 Train RMSE 0.0364, MAE 0.0280, R2 0.9522, P 0.9759 Test RMSE 0.1026, MAE 0.0804, R2 0.6173, P 0.8113 
2025-03-03 11:58:00,464 - INFO - Epoch: 98 Loss 0.0231 Train RMSE 0.0371, MAE 0.0289, R2 0.9502, P 0.9749 Test RMSE 0.1045, MAE 0.0827, R2 0.6029, P 0.8033 
2025-03-03 11:58:00,890 - INFO - Epoch: 99 Loss 0.0241 Train RMSE 0.0365, MAE 0.0279, R2 0.9519, P 0.9758 Test RMSE 0.1066, MAE 0.0851, R2 0.5871, P 0.7952 
2025-03-03 11:58:01,311 - INFO - Epoch: 100 Loss 0.0230 Train RMSE 0.0350, MAE 0.0266, R2 0.9558, P 0.9777 Test RMSE 0.1042, MAE 0.0826, R2 0.6050, P 0.8012 
2025-03-03 11:58:01,720 - INFO - Epoch: 101 Loss 0.0224 Train RMSE 0.0339, MAE 0.0262, R2 0.9585, P 0.9800 Test RMSE 0.1019, MAE 0.0797, R2 0.6222, P 0.8100 
2025-03-03 11:58:02,144 - INFO - Epoch: 102 Loss 0.0221 Train RMSE 0.0368, MAE 0.0281, R2 0.9509, P 0.9753 Test RMSE 0.1022, MAE 0.0821, R2 0.6203, P 0.8117 
2025-03-03 11:58:02,560 - INFO - Epoch: 103 Loss 0.0218 Train RMSE 0.0351, MAE 0.0271, R2 0.9555, P 0.9775 Test RMSE 0.1060, MAE 0.0843, R2 0.5914, P 0.7956 
2025-03-03 11:58:02,982 - INFO - Epoch: 104 Loss 0.0214 Train RMSE 0.0333, MAE 0.0259, R2 0.9599, P 0.9798 Test RMSE 0.1042, MAE 0.0838, R2 0.6054, P 0.8002 
2025-03-03 11:58:03,406 - INFO - Epoch: 105 Loss 0.0214 Train RMSE 0.0337, MAE 0.0260, R2 0.9590, P 0.9793 Test RMSE 0.1026, MAE 0.0811, R2 0.6174, P 0.8106 
2025-03-03 11:58:03,829 - INFO - Epoch: 106 Loss 0.0206 Train RMSE 0.0318, MAE 0.0250, R2 0.9634, P 0.9816 Test RMSE 0.1035, MAE 0.0806, R2 0.6106, P 0.8111 
2025-03-03 11:58:04,248 - INFO - Epoch: 107 Loss 0.0206 Train RMSE 0.0337, MAE 0.0264, R2 0.9589, P 0.9794 Test RMSE 0.1040, MAE 0.0830, R2 0.6067, P 0.8053 
