2025-03-03 12:02:31,249 - INFO - Epoch: 59 Loss 0.0025 Train RMSE 0.0337, MAE 0.0251, R2 0.9589, P 0.9793 Test RMSE 0.1053, MAE 0.0811, R2 0.5966, P 0.7982 
2025-03-03 12:02:31,800 - INFO - Epoch: 60 Loss 0.0025 Train RMSE 0.0341, MAE 0.0250, R2 0.9580, P 0.9789 Test RMSE 0.1021, MAE 0.0768, R2 0.6208, P 0.8057 
2025-03-03 12:02:32,351 - INFO - Epoch: 61 Loss 0.0023 Train RMSE 0.0320, MAE 0.0237, R2 0.9628, P 0.9814 Test RMSE 0.1016, MAE 0.0758, R2 0.6247, P 0.8064 
2025-03-03 12:02:32,890 - INFO - Epoch: 62 Loss 0.0021 Train RMSE 0.0327, MAE 0.0245, R2 0.9613, P 0.9805 Test RMSE 0.1026, MAE 0.0766, R2 0.6171, P 0.8058 
2025-03-03 12:02:33,427 - INFO - Epoch: 63 Loss 0.0018 Train RMSE 0.0340, MAE 0.0246, R2 0.9582, P 0.9789 Test RMSE 0.1044, MAE 0.0813, R2 0.6039, P 0.7955 
2025-03-03 12:02:33,978 - INFO - Epoch: 64 Loss 0.0020 Train RMSE 0.0344, MAE 0.0253, R2 0.9572, P 0.9786 Test RMSE 0.1083, MAE 0.0839, R2 0.5738, P 0.7862 
2025-03-03 12:02:34,521 - INFO - Epoch: 65 Loss 0.0023 Train RMSE 0.0339, MAE 0.0247, R2 0.9585, P 0.9793 Test RMSE 0.1032, MAE 0.0795, R2 0.6125, P 0.8044 
2025-03-03 12:02:35,076 - INFO - Epoch: 66 Loss 0.0023 Train RMSE 0.0334, MAE 0.0245, R2 0.9596, P 0.9796 Test RMSE 0.1026, MAE 0.0776, R2 0.6175, P 0.8052 
2025-03-03 12:02:35,604 - INFO - Epoch: 67 Loss 0.0023 Train RMSE 0.0326, MAE 0.0247, R2 0.9616, P 0.9809 Test RMSE 0.1033, MAE 0.0792, R2 0.6120, P 0.8020 
2025-03-03 12:02:36,153 - INFO - Epoch: 68 Loss 0.0025 Train RMSE 0.0321, MAE 0.0237, R2 0.9627, P 0.9815 Test RMSE 0.1018, MAE 0.0778, R2 0.6234, P 0.8113 
2025-03-03 12:02:36,692 - INFO - Epoch: 69 Loss 0.0025 Train RMSE 0.0322, MAE 0.0242, R2 0.9624, P 0.9813 Test RMSE 0.1009, MAE 0.0785, R2 0.6302, P 0.8139 
2025-03-03 12:02:37,235 - INFO - Epoch: 70 Loss 0.0020 Train RMSE 0.0328, MAE 0.0239, R2 0.9611, P 0.9804 Test RMSE 0.1050, MAE 0.0789, R2 0.5989, P 0.7933 
2025-03-03 12:02:37,768 - INFO - Epoch: 71 Loss 0.0018 Train RMSE 0.0333, MAE 0.0244, R2 0.9598, P 0.9801 Test RMSE 0.1029, MAE 0.0781, R2 0.6147, P 0.8026 
2025-03-03 12:02:38,297 - INFO - Epoch: 72 Loss 0.0031 Train RMSE 0.0328, MAE 0.0244, R2 0.9612, P 0.9808 Test RMSE 0.1052, MAE 0.0807, R2 0.5974, P 0.7986 
2025-03-03 12:02:38,837 - INFO - Epoch: 73 Loss 0.0034 Train RMSE 0.0296, MAE 0.0218, R2 0.9682, P 0.9840 Test RMSE 0.1032, MAE 0.0786, R2 0.6131, P 0.7999 
2025-03-03 12:02:39,374 - INFO - Epoch: 74 Loss 0.0018 Train RMSE 0.0315, MAE 0.0232, R2 0.9641, P 0.9820 Test RMSE 0.1046, MAE 0.0775, R2 0.6021, P 0.7928 
2025-03-03 12:02:39,913 - INFO - Epoch: 75 Loss 0.0027 Train RMSE 0.0310, MAE 0.0238, R2 0.9652, P 0.9828 Test RMSE 0.1051, MAE 0.0784, R2 0.5983, P 0.8019 
2025-03-03 12:02:40,445 - INFO - Epoch: 76 Loss 0.0025 Train RMSE 0.0332, MAE 0.0247, R2 0.9602, P 0.9807 Test RMSE 0.1038, MAE 0.0786, R2 0.6079, P 0.8090 
